season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,Mountain West,MVC,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2026,Esra Kurban,Nebraska Omaha,Sum,Freshman,D+,D-,D-,D,C+,D,D,D+,C,B-,B-,D,D+,C-,C,C+,B-,C,D-,C-,C-,D-,F,D,F,D+,F,D-,D-,C+,B,D-,C
2026,Lainey Maehl,Nebraska Omaha,Sum,Junior,C-,D,D,D+,B,D,D+,C-,C+,B,B,D+,C-,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D,D,B-,B+,D,C+
2026,Leekaya Burke Perryman,Nebraska Omaha,Sum,Freshman,F,F,D,F,D-,F,F,F,F,D+,D,D-,F,D-,D-,D-,D,D,D,D-,D-,C-,D,F,D,F,D,F,D,D-,D,F,F
2026,Lillian Merow,Nebraska Omaha,Sum,Freshman,F,F,D-,F,D-,F,F,F,F,D+,D+,D-,F,D-,D-,D-,D,D,D,D-,D-,D+,D-,F,D-,F,D-,F,D,D-,D,F,D-
2026,Regan Juenemann,Nebraska Omaha,Sum,Freshman,D+,D-,B-,D+,C+,D-,D-,D,D,B+,B,C+,C-,C+,C-,C,B-,C+,B,C-,C-,B+,B-,D-,B-,C-,C+,F,B-,C,B-,D+,C-
2026,Ahrray Young,Nevada,MWC,Junior,B-,D+,B+,B-,B+,C-,C-,C+,C,A+,A,B+,B,B,B-,B-,A-,B+,A-,B-,B-,A,B+,D+,A-,B,B+,D+,A-,B,B+,B-,B
2026,Amelia Raidaveta,Nevada,MWC,Junior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2026,Britain Backus,Nevada,MWC,Freshman,C-,D-,B-,D+,C+,D-,D-,D,D,B+,B,D+,C-,C+,C,C,B-,C+,B,C,C-,B+,B-,D-,B-,C,C+,D-,B-,C+,B,C-,C
2026,Gabby Ramos,Nevada,MWC,Freshman,C+,D,B,C,B-,D,D+,C-,D+,A-,B+,C,C+,C+,B-,C+,B+,B,B+,C+,C+,A-,B,D,B+,C+,B,D,B+,B-,B+,C+,C+
2026,Imbie Jones,Nevada,MWC,Junior,D+,D-,C+,D+,C+,D-,D-,D,D,B+,B-,D,D+,C,C,C,B-,C+,C+,C-,C-,B,C+,D-,C+,C-,C,F,C+,C,C+,D+,C-
2026,Izzy Sullivan,Nevada,MWC,Junior,D+,D-,C+,D,C-,D-,D-,D,D-,B,B-,C,D,C+,C+,C-,B-,C+,B-,D+,D+,B+,C+,F,B-,D+,C+,F,B-,C-,B-,D,D+
2026,Kendra Hicks,Nevada,MWC,Sophomore,C+,D+,B,C+,B,D+,D+,C,C-,A,A-,C+,C+,B-,B-,B-,B+,B,B,C+,C+,B+,B-,D,B-,B-,B-,D,B,B-,B,C+,B-
2026,Maia Rosarion,Nevada,MWC,Sophomore,B,B-,A+,B+,A,B-,B,B,A-,A+,A+,B-,B+,B+,A-,A-,A,A-,A+,A-,B+,A+,A+,B-,A+,A-,A+,B-,A+,A-,A+,B-,A-
2026,Makayla Carter,Nevada,MWC,Freshman,C-,D-,B-,D+,C+,D,D,D+,D,B+,B,C+,C,C+,C+,C+,B,C+,B,C,C,B+,B-,D-,B-,C+,C+,D-,B-,C+,B,C-,C
2026,Olivia Poulivaati,Nevada,MWC,Sophomore,C+,C-,B-,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2026,Skylar Durley,Nevada,MWC,Freshman,C+,D,B-,C-,B-,D,D,C-,D+,A-,B+,C+,C+,C+,B-,C+,B-,B,B,C,C+,B+,B-,D-,B-,C+,C+,D-,B-,C+,B-,C,C+
2026,Tahj-Monet Bloom,Nevada,MWC,Freshman,D-,D-,F,D-,C,D-,D-,D,D+,C,C,D-,D,D+,C-,C+,C+,C-,F,D+,D+,F,F,D-,F,D,F,D-,F,C+,B-,D-,D+
2026,Alia Cordone,New Hampshire,AE,Freshman,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2026,Averie Harding,New Hampshire,AE,Freshman,C,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2026,Carolina Williams,New Hampshire,AE,Freshman,D,F,D,D-,D+,F,F,D-,D-,B-,C+,D,D,C,D+,D+,C,C-,D+,D+,D,C,D,F,D,D+,D,F,D+,D+,D+,D,D
2026,Elizabeth Lavoie,New Hampshire,AE,Sophomore,D+,D-,C,D,C,D-,D-,D,D,B+,B-,C-,D+,C-,C-,C,C,C+,C+,D+,D+,B-,C,D-,C,C-,C-,F,C,C,C+,D+,C-
2026,Eva DeChent,New Hampshire,AE,Junior,C+,D,A,C,B,D,D+,C,C-,A,A-,B-,C+,B,B-,B-,A-,B,A,C+,C+,A+,A,D,A,B-,A,D,A,B-,A,C+,B-
2026,Katie Ledden,New Hampshire,AE,Junior,D-,F,D+,D-,D+,F,F,D-,D-,C+,C,D,D-,D+,D,D,D+,D+,D+,D,D,C,D,F,D+,D-,D,F,D+,D,D+,D-,D
2026,Maggie Cavanaugh,New Hampshire,AE,Junior,D-,F,C,D-,D+,F,F,D-,D-,B-,C+,C-,D,C+,C-,D+,C,C-,C+,D,D,B,C,F,C,D,C-,F,C,D+,C+,D,D
2026,Addisen Sulikowski,New Haven,NEC,Sophomore,D,D-,C+,D,C-,D-,D-,D-,D-,B,B-,C,D,B-,C-,C-,C+,C,B-,D+,D+,B,C+,F,C+,D+,C+,F,C+,C-,B-,D,D+
2026,Aniya McDonald-Perry,New Haven,NEC,Junior,C,D,A-,C-,B-,D,D,C-,D+,A-,B+,B+,C+,B+,C+,C+,A-,B-,A,C,C+,A,A-,D-,A-,B-,A-,D,A-,B-,A-,C+,C+
2026,Eveani Okwuosa,New Haven,NEC,Junior,C-,D,D,D+,B,D,D+,C-,C+,B,B,D+,C-,C+,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C-,D,D,D,B-,B+,D,C+
2026,Jasmine Mckay,New Haven,NEC,Freshman,D-,F,D,F,D-,F,F,F,F,C-,D+,D-,D-,D-,D-,D,D,D,D,D-,D-,C-,D-,F,D,D-,D-,F,D,D-,D,D-,D-
2026,Katelyn Simpson,New Haven,NEC,Junior,F,F,F,F,F,F,F,F,F,D-,D-,F,F,F,F,F,F,D-,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
2026,Merit Innocent,New Haven,NEC,Junior,D,F,D,D-,C-,F,F,D-,D-,B-,C+,D-,D,D-,C-,D+,D,C,D,D,D+,C-,D,F,D,D,D,F,D,D+,D,D,D
2026,Renelle Grannum,New Haven,NEC,Sophomore,F,F,D-,F,D-,F,F,F,F,D+,D,F,F,F,D-,D-,D-,D,D-,D-,D-,D-,F,F,F,F,F,F,D-,D-,F,F,F
2026,Schuyler Coles,New Haven,NEC,Sophomore,F,F,D-,F,D-,F,F,F,F,D,D,F,F,F,D-,D-,D-,D-,D-,F,F,D-,F,F,F,F,F,F,D-,D-,F,F,F
2026,Teaira Kelley,New Haven,NEC,Freshman,D-,F,D-,F,D-,F,F,F,F,C-,D+,D-,D-,D-,D-,D,D-,D,D-,D-,D-,D+,D-,F,D-,D-,D-,F,D,D-,D-,D-,D-
2026,Cacia Antonio,New Mexico,MWC,Junior,B,C-,A,B-,B+,C,C,C+,C+,A+,A+,A-,B,B+,B,B,A-,B+,A,B,B,A+,A-,C-,A,B+,A-,C-,A,B+,A-,B,B
2026,Destinee Hooks,New Mexico,MWC,Junior,B-,C-,A-,B-,B+,C,C,C+,C+,A+,A,B+,B,B+,B,B,A,B+,A,B,B,A,B+,C-,A-,B+,B+,C-,A-,B+,A,B,B
2026,Drew Jordon,New Mexico,MWC,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2026,Emma Najjuma,New Mexico,MWC,Junior,B-,C-,A,B-,B+,C-,C,C+,C+,A+,A,A-,B,B+,B,B,A,B+,A,B,B,A+,A-,D+,A,B,A-,C-,A,B+,A,B,B
2026,Jessie Joaquim,New Mexico,MWC,Junior,B,C+,A,B+,A,C+,C+,B,B-,A+,A+,A-,B+,B+,B+,B+,A,A-,A,B+,B+,A,A-,C+,A-,A-,A-,C+,A-,A-,B+,B+,B+
2026,Joana Magalhães,New Mexico,MWC,Sophomore,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B+,A-,B,B+,B,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B+
2026,Kaia Foster,New Mexico,MWC,Freshman,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C+,B-,B,B-,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C,B+,B+,A,C,B+
2026,Laila Abdurraqib,New Mexico,MWC,Freshman,B,C,A,B,B+,C,C,B-,C+,A+,A+,A-,B+,B+,B,B,A-,A-,A,B,B,A+,A,C-,A,B+,A,C,A,B+,A+,B,B+
2026,Nayli Padilla,New Mexico,MWC,Sophomore,B-,C-,A,B-,B+,C-,C-,C+,C,A+,A,C+,B-,B,B,B-,A-,B+,A,B-,B-,A+,A,D+,A,B,A-,D+,A,B,A,B-,B
2026,Tyler Jones,New Mexico,MWC,Freshman,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C-,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2026,DeAvion Wilson,New Mexico St.,CUSA,Freshman,D-,F,D,D-,D+,F,F,D-,D-,C+,C,D,D-,D-,D,D+,D+,C-,D+,D,D,C,D,F,D,D,D,F,D+,D,D+,D-,D
2026,Emma Christiano,New Mexico St.,CUSA,Junior,D,F,D+,D-,C-,F,F,D-,D-,B-,C+,D,D,C+,D+,D+,C,C-,C-,D+,D,C+,D+,F,D+,D,D+,F,D+,D+,C-,D,D
2026,Imani Warren,New Mexico St.,CUSA,Junior,C-,D-,B+,D+,C+,D-,D-,D,D,B+,B,B+,C-,B,C+,C+,B+,C+,A-,C-,C-,A,B+,D-,B+,C,B+,D-,B+,C+,B+,C-,C
2026,Iyana Beh,New Mexico St.,CUSA,Junior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B-
2026,Keira Hudson,New Mexico St.,CUSA,Freshman,D,D-,C+,D,C-,D-,D-,D,D-,B,B-,C,D,C,C-,C-,C+,C,B-,D+,D+,B,C+,F,C+,D+,C+,F,C+,C-,B-,D,D+
2026,Lucia Lara,New Mexico St.,CUSA,Sophomore,C,D+,C,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2026,Marta Guilera,New Mexico St.,CUSA,Junior,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C,B-,B,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2026,Morane Dossou,New Mexico St.,CUSA,Junior,C-,D-,C+,D+,C+,D-,D,D,D,B+,B,C,C-,C,C+,C+,C+,B-,B-,C-,C-,B,C+,D-,C+,C+,C+,D-,C+,C+,B-,C-,C
2026,Nikki Stanic,New Mexico St.,CUSA,Junior,D,D-,F,D,C+,D-,D,D,C-,C+,C+,D,D,C-,C-,C+,B-,C,F,C-,C-,D-,F,D,F,D+,F,D-,F,C+,B,D-,C-
2026,Senoj Jones,New Mexico St.,CUSA,Freshman,D+,D-,C-,D,C,D-,D-,D,D-,B,B-,D+,D+,B,C-,C,C+,C,C,D+,D+,B-,C-,D-,C-,D+,D+,F,C-,C-,C,D+,D+
2026,Mariah Hart,New Orleans,Slnd,Freshman,D-,F,D,F,D-,F,F,F,F,C-,D+,D-,D-,D-,D-,D,D,D,D,D-,D-,D+,D-,F,D-,D-,D-,F,D,D-,D,D-,D-
2026,Mikayla Johnson,New Orleans,Slnd,Freshman,D,F,D+,D-,C-,F,D-,D-,D-,B-,C+,D,D,D,C-,D+,D+,C,D+,D,D+,C+,D+,F,D+,D+,D,F,D+,D+,C-,D,D
2026,Sharon Smith,New Orleans,Slnd,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2026,Trinity Bane,New Orleans,Slnd,Junior,C,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2026,Chasity Wilson,Niagara,MAAC,Freshman,F,F,D-,F,F,F,F,F,F,D,D-,D-,F,F,D-,D-,D-,D-,D-,F,F,D,D-,F,D-,F,D-,F,D-,F,D-,F,F
2026,Jade Campbell,Niagara,MAAC,Junior,F,F,D-,F,D-,F,F,F,F,D,D,D-,F,F,D-,D-,D-,D-,D-,D-,D-,D,D-,F,D-,F,F,F,D-,D-,D-,F,F
2026,Jisca Bila,Niagara,MAAC,Freshman,F,F,D-,F,D-,F,F,F,F,D,D,F,F,F,D-,D-,D-,D-,D-,D-,F,D-,F,F,F,F,F,F,D-,D-,D-,F,F
2026,Jordyn Williams,Niagara,MAAC,Sophomore,D-,F,D+,F,D-,F,F,F,F,C-,D+,D,D-,D,D-,D,D+,D,D+,D-,D-,C,D,F,D+,D-,D,F,D+,D-,D+,D-,D-
2026,Katarina Veljovic,Niagara,MAAC,Freshman,D-,F,D,D-,D,F,F,D-,D-,C+,C,D,D-,D-,D+,D,D,D+,D,D,D,C-,D,F,D,D-,D,F,D,D,D,D-,D
2026,Kenedie Haruna,Niagara,MAAC,Freshman,D-,F,D,F,D,F,F,F,D-,C-,C-,D,D-,D-,D,D,D+,D,D+,D-,D-,C,D,F,D,D-,D,F,D+,D-,D+,D-,D-
2026,Tamaria Rumph,Niagara,MAAC,Junior,F,F,F,F,D+,F,F,D-,D-,D,D+,F,D-,D-,F,D+,D+,D-,F,D-,D-,F,F,F,F,F,F,F,F,D,C-,F,D
2026,Anyra Wilson,Nicholls St.,Slnd,Freshman,C+,D,B+,C,B,D+,D+,C,C-,A,A-,B,C+,B,C+,B-,B,B,B+,C+,C+,A,B,D,B+,B-,B,D,B+,B-,B+,C+,B-
2026,Jasmine Matthews,Nicholls St.,Slnd,Junior,C-,D-,B,D+,C+,D-,D,D+,D,B+,B,B-,C-,B-,C+,C+,B,C+,B+,C-,C,A-,B,D-,B,C,B,D-,B,C+,B,C-,C
2026,Jesslynn Jalomo,Nicholls St.,Slnd,Sophomore,D+,D-,C+,D,C+,D-,D-,D,D,B+,B-,C-,D+,C-,C,C,C+,C+,C+,C-,C-,B,C+,D-,C+,C-,C,F,C+,C,C+,D+,C-
2026,Laryn Scott,Nicholls St.,Slnd,Sophomore,D+,D-,C+,D,C,D-,D-,D,D,B+,B-,C,D+,C+,C,C,B,C+,C+,C-,C-,B,C+,D-,C+,C-,C,F,C+,C,C+,D+,C-
2026,Reese Hoadley,Nicholls St.,Slnd,Freshman,D+,D,D-,D+,B-,D,D+,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2026,Tanita Swift,Nicholls St.,Slnd,Junior,D+,D-,C+,D,C+,D-,D-,D,D,B+,B-,C,D+,C,C+,C,C+,C+,B-,C-,C-,B,C+,D-,C+,C-,C+,F,C+,C,B-,D+,C-
2026,Allison Cannon,NJIT,AE,Sophomore,B-,D+,B+,C+,B,D+,D+,C+,C,A+,A,B+,B-,B,B-,B-,B+,B+,A-,B-,B-,A,B+,D,B+,B,B+,D+,B+,B,A,B-,B
2026,Ava Locklear,NJIT,AE,Sophomore,B-,C-,A-,B-,B+,C-,C-,C+,C+,A+,A,B+,B,B+,B,B,A-,B+,A,B-,B-,A,A-,D+,A-,B,A-,C-,A-,B,A,B,B
2026,Kyleigh Welsh,NJIT,AE,Junior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,D+,C-,C-,B,B+,D+,B-
2026,Mackenzie Wright-Rawls,NJIT,AE,Junior,C+,C-,B,C+,A-,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2026,Madilyn Dogs,NJIT,AE,Junior,D+,D-,C+,D+,C+,D-,D-,D,D,B+,B,D+,C-,C,C,C,B-,C+,B-,C-,C-,B,C+,D-,C+,C-,C+,F,B-,C,B-,D+,C-
2026,Marissa Gingrich,NJIT,AE,Junior,C+,D,B,C,B,D,D+,C-,D+,A,A-,B-,C+,B-,C+,B-,B,B,B+,C+,C+,A-,B,D,B,B-,B,D,B,B-,B,C+,B-
2026,Mia Angeli Gestosani,NJIT,AE,Freshman,C-,D,D,D+,B,D,D+,C-,C+,B,B,D+,C-,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C-,D,D,D,B-,B+,D,C+
2026,Olivia Kulyk,NJIT,AE,Sophomore,B-,C-,A-,B-,B+,C-,C-,C+,C,A+,A,B+,B,B,B,B,B+,B+,A,B-,B-,A,A-,D+,A-,B,A-,D+,A-,B,A-,B,B
2026,Olivia O'Meally,NJIT,AE,Sophomore,C,D+,C+,C,B,D+,C-,C,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,C+,B-,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B-
2026,Piper Engelby,NJIT,AE,Sophomore,C-,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C-,C,C+,B-,B,C+,D,C+,C+,C-,D,D,D,C-,D-,D,D,B-,B+,D,C+
2026,Anjanae Richardson,Norfolk St.,MEAC,Junior,D+,D-,B-,D+,C+,D-,D-,D,D,B+,B,D+,C-,B-,C,C,B,C+,B-,C-,C-,B+,C+,D-,B-,C,C+,F,B-,C,B-,D+,C-
2026,Cire Worley,Norfolk St.,MEAC,Junior,C+,D,C+,C,B-,D,D,C-,D+,A-,A-,C,C+,C,C+,B-,B+,B-,B-,C+,C+,B,C+,D,C+,B-,C+,D,C+,B-,B-,C+,C+
2026,Da'Brya Clark,Norfolk St.,MEAC,Junior,C+,D,A-,C,B-,D,D,C-,D+,A-,B+,B+,C+,B,B-,C+,B,B,A,C+,C+,A,B+,D-,A-,B-,B+,D,A-,B-,A-,C+,C+
2026,Jenesis Hill,Norfolk St.,MEAC,Junior,D+,D-,C-,D+,C+,D-,D-,D,D,B+,B-,D+,D+,C,C,C,B-,C+,C,C-,C-,B-,C-,D-,C-,C-,D+,F,C-,C,C,D+,C-
2026,LeAire Nicks,Norfolk St.,MEAC,Sophomore,C,D,C+,C-,B-,D,D,D+,D,A-,B+,C-,C,C-,C+,C+,B-,B-,C+,C,C,B,C+,D-,C+,C+,C,D-,C+,C+,C+,C,C
2026,Niyah Gaston,Norfolk St.,MEAC,Sophomore,C+,C-,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,B+,B,B,B,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2026,Cameron McNamara,North Alabama,ASun,Junior,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2026,Gabby Jackson,North Alabama,ASun,Freshman,C-,D-,B-,D+,C+,D-,D,D+,D,B+,B,C+,C-,C+,C+,C+,B-,C+,B-,C-,C-,B+,C+,D-,B-,C,C+,D-,B-,C+,B-,C-,C
2026,Greta Ramon,North Alabama,ASun,Freshman,F,F,D-,F,D-,F,F,F,F,D+,D,D-,F,D+,D,D-,D-,D-,D-,D-,D-,D,F,F,F,F,F,F,D-,D-,D-,F,F
2026,Katie Criswell,North Alabama,ASun,Junior,D,D-,C,D,C-,D-,D-,D-,D-,B-,C+,C-,D,B-,D+,C-,C+,C,C+,D+,D+,B,C,F,C+,D+,C,F,C+,D+,C+,D,D+
2026,Sofia Ceppellotti,North Alabama,ASun,Sophomore,C,D,B-,C-,B-,D,D,D+,D+,A-,B+,C+,C+,C+,C+,C+,B,B-,B,C,C+,B+,B-,D-,B-,C+,B-,D-,B-,C+,B,C,C+
2026,Venla Ulander,North Alabama,ASun,Freshman,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,B-,C,B-,B-,C+,C-,B-,B+,A-,C-,B
2026,Blanca Thomas,North Carolina,ACC,Sophomore,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,B+,B,B-,A,B,C+,B+,B,B,C,B+,B+,A,C,B
2026,Ciera Toomey,North Carolina,ACC,Junior,A+,A,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A-,A+,A+,A+,A+,A+
2026,Elina Aarnisalo,North Carolina,ACC,Sophomore,A+,B+,A+,A+,A+,B+,A-,A-,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2026,Jordan Zubich,North Carolina,ACC,Sophomore,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,C+,B,B+,B,B+,B,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2026,Laila Hull,North Carolina,ACC,Junior,A,B+,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A+,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2026,Lanie Grant,North Carolina,ACC,Sophomore,A+,B+,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2026,Nyla Brooks,North Carolina,ACC,Freshman,A,B,A+,A,A+,B,B+,B+,A-,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2026,Reniya Kelly,North Carolina,ACC,Junior,B,C+,A,B,A-,C+,C+,B-,B-,A+,A+,B,B+,B+,B+,B+,A,A-,A+,B+,B,A+,A,C,A,B+,A,C,A,B+,A+,B+,B+
2026,Taissa Queiroz,North Carolina,ACC,Freshman,B-,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2026,Taliyah Henderson,North Carolina,ACC,Freshman,B,B-,A+,B+,A,B-,B,B,A-,A+,A+,B,B+,B+,B+,A-,A,A-,A+,A-,B+,A+,A+,B-,A+,A-,A+,B-,A+,A-,A+,B-,A-
2026,Anaya Karriem,North Carolina A&T,CAA,Freshman,D-,F,D-,D-,D,F,F,D-,D-,C+,C,D-,D-,F,D+,D+,D-,D+,D-,D,D,D,D-,F,D-,D-,D-,F,D-,D,D-,D-,D
2026,Crystal Hardy,North Carolina A&T,CAA,Freshman,D+,D-,B-,D+,C+,D-,D-,D,D,B+,B-,C+,C-,C+,C,C,B-,C+,B-,C-,C-,B+,C+,D-,B-,C-,C+,F,B-,C,B-,D+,C-
2026,Darrionna Howard,North Carolina A&T,CAA,Junior,C-,D-,C+,D+,C+,D-,D,D+,D,B+,B,C,C-,C,C+,C+,B,C+,B-,C-,C-,B,C+,D-,C+,C,C+,D-,C+,C+,B-,C-,C
2026,Elliott Jessup,North Carolina A&T,CAA,Sophomore,D-,F,C-,D-,D+,F,F,D-,D-,B-,C+,D+,D,C-,D+,D+,C-,D+,C,D,D,B-,C-,F,C-,D,D+,F,C-,D,C,D,D
2026,Ja'naya Meyers,North Carolina A&T,CAA,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2026,Jamyia Lindsey,North Carolina A&T,CAA,Freshman,D,D-,C-,D-,C-,F,D-,D-,D-,B-,C+,D+,D,D+,D+,C-,C-,C-,C,D+,D+,B-,C-,F,C-,D+,C-,F,C-,D+,C,D,D+
2026,Paris Locke,North Carolina A&T,CAA,Junior,C+,D,B,C,B-,D,D,C-,D+,A-,A-,B-,C+,B-,B-,B-,B,B,B,C+,C+,A-,B,D,B,B-,B-,D,B,B-,B,C+,C+
2026,Rachel Griffin,North Carolina A&T,CAA,Sophomore,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C,C-,C,C,C-,C-,C,B,B+,D+,B-
2026,Amaya Harris,North Carolina Central,MEAC,Freshman,D-,F,D-,F,D,F,F,F,F,C-,D+,D-,D-,F,D,D,D-,D,D-,D-,D-,D+,D-,F,D-,D-,D-,F,D-,D-,D-,D-,D-
2026,Aysia Hinton,North Carolina Central,MEAC,Junior,D+,D-,B-,D,C,D-,D-,D,D,B+,B-,C+,D+,C+,C,C,B-,C+,B-,D+,D+,B+,B-,D-,B-,C-,C+,F,B-,C,B-,D+,C-
2026,Dianna Blake,North Carolina Central,MEAC,Sophomore,D,D-,C-,D,C-,D-,D-,D-,D-,B-,C+,D+,D,B-,C-,C-,C+,C,C,D+,D+,C+,C-,F,C-,D+,D+,F,C-,D+,C,D,D+
2026,Shakiria Foster,North Carolina Central,MEAC,Sophomore,D+,D,D-,D+,B,D,D,D+,C+,B-,B-,D,C-,C,C-,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B,D,C+
2026,Victoria Morris,North Carolina Central,MEAC,Sophomore,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2026,Ava Miller,North Dakota,Sum,Sophomore,D+,D-,B-,D,C+,D-,D-,D,D,B+,B-,C+,D+,C+,C,C,B-,C+,B-,D+,C-,B+,C+,D-,B-,C-,C+,F,B-,C,B-,D+,C-
2026,Finley Ohnstad,North Dakota,Sum,Sophomore,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C,C,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2026,Kendra Harvey,North Dakota,Sum,Freshman,C-,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C-,D,D,D,B-,B+,D,C+
2026,Lauren Hillesheim,North Dakota,Sum,Freshman,D-,F,D+,D-,D+,F,F,D-,D-,C+,C,D,D-,C+,D+,D+,C-,D+,C-,D,D,C+,D+,F,D+,D,D+,F,C-,D,C-,D-,D
2026,London Harris,North Dakota,Sum,Freshman,D-,F,D,D-,D,F,F,D-,D-,C,C-,D-,D-,D-,D,D,D,D+,D,D,D,C-,D-,F,D,D-,D-,F,D,D,D,D-,D-
2026,Mataeya Mathern,North Dakota,Sum,Sophomore,D,D-,C,D-,C-,F,D-,D-,D-,B-,C+,C-,D,C-,C-,C-,C+,C-,C+,D+,D+,B,C,F,C,D+,C,F,C+,D+,C+,D,D+
