season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2024,Jalyn Brown,Arizona St.,P12,Sophomore,B,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,B+,B+,B+,B+,A-,A,A,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A,B+,B+
2024,Journey Thompson,Arizona St.,P12,Sophomore,C-,D-,B-,D+,C+,D,D,D+,D,B+,B,C,C,B-,C+,C+,B+,C+,B-,C,C,B+,C+,D-,B-,C+,C+,D-,B-,C+,B-,C-,C
2024,Kadidia Toure,Arizona St.,P12,Sophomore,B-,C-,B+,B-,B+,C-,C-,C+,C,A+,A,B,B-,B,B,B-,A-,B+,A-,B-,B-,A,B,D+,B+,B,B,D+,B+,B,A,B-,B
2024,Maggie Besselink,Arizona St.,P12,Senior,C,D+,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2024,Mallory Miller,Arizona St.,P12,Freshman,C-,D-,C,D+,C+,D-,D-,D,D,B+,B-,C-,C-,C-,C+,C,C+,C+,C+,C-,C-,B,C,D-,C+,C-,C,F,C+,C,C+,D+,C-
2024,Sandra Magolico,Arizona St.,P12,Junior,C,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2024,Trayanna Crisp,Arizona St.,P12,Sophomore,B,C+,A,B+,A-,C+,C+,B-,B-,A+,A+,A,B+,B+,B+,B+,A-,A-,A+,B+,B+,A+,A,C,A,A-,A,C+,A,B+,A+,B+,B+
2024,Treasure Hunt,Arizona St.,P12,Senior,C+,C,B,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C,B+,B+,A,C,B+
2024,Carly Keats,Arkansas,SEC,Sophomore,C+,D,B-,C,B-,D,D+,C-,D+,A-,A-,C,C+,B-,C+,B-,B,B,B,C+,C+,B+,B-,D,B-,B-,C+,D,B-,B-,B,C+,C+
2024,Emrie Ellis,Arkansas,SEC,Junior,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C,B,B-,B,C,B,B+,A,C-,B
2024,Jenna Lawrence,Arkansas,SEC,Freshman,B-,C+,A,B-,A,C+,C+,B-,B+,A,A,C+,B,B,B,B+,A,B+,A,B,B,A+,A,C+,A,B,A,C+,A,A-,A,C+,B+
2024,Karley Johnson,Arkansas,SEC,Sophomore,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,B+,B,B,B-,B,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2024,Makayla Daniels,Arkansas,SEC,Senior,B+,B-,A+,A-,A,C+,B-,B,B,A+,A+,A,A-,A,B+,B+,A,A,A+,B+,A-,A+,A,C+,A+,A,A,C+,A,A-,A,A-,A-
2024,Maryam Dauda,Arkansas,SEC,Sophomore,B+,B-,A+,A-,A,B-,B-,B+,B,A+,A+,A+,A-,A,A-,A-,A+,A+,A+,A-,A,A+,A,B-,A+,A,A,B-,A+,A-,A+,A-,A-
2024,Samara Spencer,Arkansas,SEC,Junior,B,C,A-,B,B+,C,C,C+,C+,A+,A+,B,B,B+,B,B,A-,A-,A,B,B,A,A-,C-,A-,B+,B+,C-,A-,B+,A+,B,B+
2024,Sasha Goforth,Arkansas,SEC,Junior,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B-,B+,C+,B+,B+,A,C,B+
2024,Saylor Poffenbarger,Arkansas,SEC,Sophomore,B+,B-,A+,A-,A,C+,B-,B,B,A+,A+,A+,A-,A,B+,B+,A,A,A+,B+,A-,A+,A+,C+,A+,A,A+,C+,A+,A-,B+,A-,A-
2024,Taliah Scott,Arkansas,SEC,Freshman,B,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A-,B+,B+,B+,B+,A-,A,A,B+,B+,A+,A-,C+,A,A-,A-,C+,A,A-,A+,B+,B+
2024,Azaria Robinson,Arkansas Pine Bluff,SWAC,Senior,C,C-,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,C-,C,B,B+,D+,B-
2024,Coriah Beck,Arkansas Pine Bluff,SWAC,Junior,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2024,Corina Carter,Arkansas Pine Bluff,SWAC,Junior,C,D+,C-,C-,B+,D+,C-,C,C+,B,B,D+,C+,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2024,Demetria Shephard,Arkansas Pine Bluff,SWAC,Senior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2024,Empress Roberts,Arkansas Pine Bluff,SWAC,Sophomore,C-,D,D-,D+,B-,D,D+,C-,C+,B-,B-,D,C-,C,C-,B-,B,C+,D,C+,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2024,Jelissa Reese,Arkansas Pine Bluff,SWAC,Junior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A,C-,B
2024,Kaila Walker,Arkansas Pine Bluff,SWAC,Sophomore,C+,C,B,C+,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Kourtney Rittenberry,Arkansas Pine Bluff,SWAC,Junior,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B
2024,Maori Davenport,Arkansas Pine Bluff,SWAC,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Maya Peat,Arkansas Pine Bluff,SWAC,Senior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B-,C,B,B,B-,C+,B,B+,A,C-,B
2024,Tia Morgan,Arkansas Pine Bluff,SWAC,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,B-,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2024,Zaay Green,Arkansas Pine Bluff,SWAC,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2024,Annaliese Griffin,Arkansas St.,SB,Junior,B-,C,B,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Bre Sutton,Arkansas St.,SB,Junior,C-,D+,C-,C-,B+,D+,D+,C,C+,B,B,D+,C,C+,C,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2024,Cheyenne Forney,Arkansas St.,SB,Senior,C+,C,B,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Crislyn Rose,Arkansas St.,SB,Freshman,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2024,Emma Imevbore,Arkansas St.,SB,Senior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C,C+,B-,B,B,B+,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2024,Izzy Higginbottom,Arkansas St.,SB,Junior,B+,B,A+,B+,A,B,B,B,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2024,Kendra Gillispie,Arkansas St.,SB,Junior,C-,D+,C-,C,B+,D+,D+,C,B-,B,B,D+,C+,C+,B-,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2024,Kiayra Ellis,Arkansas St.,SB,Junior,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C,C-,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2024,Lauryn Pendleton,Arkansas St.,SB,Junior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B,B-,A-,B,C,B,B,B-,C+,B,B+,A,C-,B
2024,Mailyn Wilkerson,Arkansas St.,SB,Junior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2024,Melodie Kapinga,Arkansas St.,SB,Senior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,C+,B-,C+,C,B-,B+,A-,C-,B
2024,Wynter Rogers,Arkansas St.,SB,Junior,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Addison Ainsworth,Army,Pat,Sophomore,D,D,D-,D,C+,D,D,D+,C,B-,B-,D,D+,C-,C-,C+,B-,C,D-,C-,C-,D-,F,D,F,C-,F,D,F,C+,B,D-,C
2024,Camryn Tade,Army,Pat,Freshman,B-,C+,A-,B-,A-,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A,B,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Fiona Hastick,Army,Pat,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B-,C,B,B,B-,C+,B,B+,A,C-,B
2024,Kya Smith,Army,Pat,Freshman,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B,C+,C-,C+,B,C+,C,B-,B+,A-,D+,B
2024,Lauren Lithgow,Army,Pat,Senior,C+,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2024,Reese Ericson,Army,Pat,Sophomore,C,D+,C-,C-,B+,C-,C-,C,C+,B,B,D+,C+,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2024,Sam McNaughton,Army,Pat,Senior,D+,D,D-,D+,C+,D,D,D+,C,B-,B-,D,D+,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C
2024,Soleil Montrose,Army,Pat,Freshman,D,D-,D-,D,C+,D,D,D,C-,B-,C+,D,D+,C-,C-,C+,B-,C,F,C-,C-,D-,F,D,F,D+,F,D-,F,C+,B,D-,C
2024,Taylor Wilson,Army,Pat,Freshman,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,B-,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B-
2024,Trinity Hardy,Army,Pat,Junior,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2024,Celia Sumbane,Auburn,SEC,Junior,B+,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,B+,B+,B+,A+,A,A,B+,A-,A+,A,C+,A,A,A,C+,A,A-,B+,A-,A-
2024,Honesty Scott-Grayson,Auburn,SEC,Senior,A+,A-,A+,A+,A+,A-,A,A,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2024,JaMya Mingo-Young,Auburn,SEC,Senior,A,B+,A+,A+,A+,B+,B+,A-,A-,A+,A+,A+,A+,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A+,A+,A+,A
2024,Kaitlyn Duhon,Auburn,SEC,Sophomore,A-,B-,A+,A-,A,B-,B-,B+,B,A+,A+,A+,A-,A,B+,A-,A+,A+,A+,A-,A,A+,A,B-,A+,A,A,B-,A,A-,A-,A-,A-
2024,Mar'shaun Bostic,Auburn,SEC,Junior,A-,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,A,B+,A-,A,A+,A+,A-,A,A+,A,C+,A,A,A,B-,A,A-,A,A-,A-
2024,McKenna Eddings,Auburn,SEC,Junior,B,C+,A,B+,A,C+,C+,B,B-,A+,A+,A,B+,B+,B+,B+,A-,A,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,B+,A+,B+,B+
2024,Oyindamola Akinbolawa,Auburn,SEC,Sophomore,B-,C+,A-,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2024,Savannah Scott,Auburn,SEC,Freshman,B+,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,A-,B+,B+,A,A,A,B+,A-,A+,A,C+,A,A,A,C+,A,A-,A+,A-,A-
2024,Sydney Shaw,Auburn,SEC,Sophomore,B,C,A,B,A-,C+,C+,B-,C+,A+,A+,A-,B+,B+,B,B,B+,A-,A,B,B+,A+,A-,C,A,B+,A-,C,A,B+,A+,B,B+
2024,Taylen Collins,Auburn,SEC,Senior,B+,B-,A,A-,A,C+,B-,B,B,A+,A+,A,A-,A,B+,B+,A,A,A+,B+,A-,A+,A,C+,A,A,A,C+,A,A-,A+,B+,A-
2024,Yakiya Milton,Auburn,SEC,Freshman,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C+,B-,B-,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Abby Cater,Austin Peay,ASun,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C,B,B+,A,C,B+
2024,Alyssa Hargrove,Austin Peay,ASun,Junior,C+,C-,B-,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2024,Anala Nelson,Austin Peay,ASun,Sophomore,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2024,Cur'Tiera Haywood,Austin Peay,ASun,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C,B+
2024,Gabby Smalls,Austin Peay,ASun,Senior,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2024,La'Nya Foster,Austin Peay,ASun,Freshman,B-,C,B,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Sandra Lin,Austin Peay,ASun,Senior,C+,C-,C+,C,A-,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2024,Shamarre Hale,Austin Peay,ASun,Senior,B+,B,A+,A-,A+,B,B+,B+,A,A+,A+,B,A-,B+,A,A,A+,A,A+,A-,A-,A+,A+,B,A+,A,A+,B,A+,A,A+,B,A-
2024,Tiya Douglas,Austin Peay,ASun,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,C+,B,A-,D+,B
2024,Amari Whiting,BYU,B12,Freshman,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2024,Emma Calvert,BYU,B12,Junior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C,B+
2024,Kailey Woolston,BYU,B12,Freshman,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A+,A-,A+,C+,A-
2024,Kaylee Smiler,BYU,B12,Senior,B,B-,A,B,A,B-,B-,B,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2024,Lauren Davenport,BYU,B12,Junior,C+,C-,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2024,Lauren Gustin,BYU,B12,Senior,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,A-,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,B-,A,A-,A,C+,B+
2024,McKinley Willardson,BYU,B12,Freshman,B,B,A+,B+,A,B-,B,B,A-,A+,A+,B,B+,B+,A-,A-,A,A-,A+,B+,A-,A+,A+,B,A+,B+,A+,B,A+,A,A+,B-,A-
2024,Rose Bubakar,BYU,B12,Junior,B-,C,B+,B-,A-,C,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2024,Alex Richard,Ball St.,MAC,Sophomore,B,C+,A,B,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A,C+,A,B+,A-,B-,A,A-,A,C+,B+
2024,Ally Becki,Ball St.,MAC,Junior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B+,A-,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,B+,A+,B-,A+,A-,A+,C+,A-
2024,Ana Barreto,Ball St.,MAC,Sophomore,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C,C+,B-,C+,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2024,Annie Rauch,Ball St.,MAC,Senior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Estel Puiggros,Ball St.,MAC,Senior,B-,C,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B+,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Hana Muhl,Ball St.,MAC,Sophomore,B-,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Madelyn Bischoff,Ball St.,MAC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A-,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Marie Kiefer,Ball St.,MAC,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,A-,B+,A,C,B+
2024,Nyla Hampton,Ball St.,MAC,Junior,B+,B,A+,B+,A,B,B,B,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,B-,A-
2024,Aijha Blackwell,Baylor,B12,Senior,A,B+,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2024,Bella Fontleroy,Baylor,B12,Sophomore,A+,A,A+,A+,A+,A-,A,A,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2024,Darianna Littlepage-Buggs,Baylor,B12,Sophomore,A,B+,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2024,Denae Fritz,Baylor,B12,Sophomore,C+,C,B+,C+,B+,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A-,B,C+,B+,B-,B,C,B+,B+,A,C,B
2024,Dre'una Edwards,Baylor,B12,Senior,A+,A,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A-,A+,A+,A+,A+,A+
2024,Jada Walker,Baylor,B12,Junior,A,B+,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A,A,A,A+,A+,A+,A,A+,A+,A,B,A+,A+,A+,B,A+,A,A+,A+,A
2024,Jana Van Gytenbeek,Baylor,B12,Senior,A,B,A+,A,A+,B,B+,B+,B+,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2024,Madison Bartley,Baylor,B12,Senior,B-,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2024,Sarah Andrews,Baylor,B12,Senior,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2024,Yaya Felder,Baylor,B12,Junior,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B+,A+,A+,A+,A+,A+
2024,Ashlee Harris,Bellarmine,ASun,Senior,C,D+,C,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,B-,C+,B-,C-,C-,C,C+,C-,C-,C,B,B+,D+,B
2024,Cam Browning,Bellarmine,ASun,Senior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C-,C-,C,B,C-,C-,C,B,B+,D+,B
2024,Claire Knies,Bellarmine,ASun,Senior,C,D+,C-,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C-,B,B+,D+,B-
2024,Hayley Harrison,Bellarmine,ASun,Junior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B,B-,A-,B,C,B,B,B-,C+,B,B+,A,C-,B
2024,Hope Sivori,Bellarmine,ASun,Junior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B,B-,A-,B,C,B,B,B-,C+,B,B+,A,C-,B+
2024,Jayla Butler,Bellarmine,ASun,Sophomore,D+,D,D-,D+,B,D,D+,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D-,C+,C,D+,D-,D,D-,C-,D-,D,D,B-,B,D,C+
2024,Lucy Robertson,Bellarmine,ASun,Senior,D+,D,D-,D+,B-,D,D+,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D-,C,C,D+,D-,D,D-,C,D-,D,D,B-,B,D,C+
2024,Mackenzie Keelin,Bellarmine,ASun,Senior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,D+,C,B,A-,D+,B-
2024,Miyah Brown,Bellarmine,ASun,Sophomore,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2024,Paetynn Gray,Bellarmine,ASun,Sophomore,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2024,Blair Schoenwald,Belmont,MVC,Senior,B-,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B,B+,A,B+,A+,B,B+,A+,A,C+,A,B,A,C+,A,A-,A,C+,B+
2024,Carmyn Harrison,Belmont,MVC,Junior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A-,B+,A-,C+,A,A-,A,C,B+
2024,Caroline Bachus,Belmont,MVC,Freshman,B+,B,A+,A-,A+,B,B+,B+,A,A+,A+,B,A-,B+,A-,A,A+,A,A+,A-,A,A+,A+,B,A+,A-,A+,B,A+,A,A+,B,A-
2024,Emily La Chapell,Belmont,MVC,Sophomore,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2024,Jailyn Banks,Belmont,MVC,Freshman,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2024,Kate Hollifield,Belmont,MVC,Sophomore,B-,C,A-,B-,A-,C+,C+,B-,B,A-,A,C+,B-,B,B-,B+,A-,B+,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Kendal Cheesman,Belmont,MVC,Junior,B,B,A+,B+,A,B-,B,B,A-,A,A,B-,B+,B+,A-,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,B-,A-
2024,Kensley Feltner,Belmont,MVC,Freshman,C+,D+,C+,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2024,Kilyn McGuff,Belmont,MVC,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Tessa Miller,Belmont,MVC,Junior,B,B-,A+,B+,A,B-,B,B,B+,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,C+,A-
2024,Tuti Jones,Belmont,MVC,Junior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A+,C+,A-
