season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2023,Shaina Pellington,Arizona,P12,Senior,A+,A+,A+,A+,A+,A,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A,A+,A+,A+,A+,A+
2023,Imogen Greenslade,Arizona St.,P12,Junior,C-,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Isadora Sousa,Arizona St.,P12,Senior,B,C,A,B,B+,C,C,B-,C+,A+,A+,A-,B+,B+,B,B,A,A-,A,B,B,A+,A-,C-,A-,B+,A-,C,A,B+,A,B,B+
2023,Jaddan Simmons,Arizona St.,P12,Junior,B+,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,A-,A-,B+,B+,A+,A,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A,B+,A-
2023,Journey Thompson,Arizona St.,P12,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B
2023,Kayla Mokwuah,Arizona St.,P12,Senior,C+,D+,B,C+,B,D+,D+,C,C-,A,A-,C+,B-,B-,B-,B-,B+,B,B,C+,C+,B+,B-,D,B,B-,B-,D,B,B-,B,C+,B-
2023,Meg Newman,Arizona St.,P12,Freshman,B-,C-,B,B-,B+,C-,C-,C+,C,A+,A,B,B-,B,B-,B-,B,B+,B+,B-,B-,A-,B,D+,B,B,B,D+,B,B,A,B-,B
2023,Sydney Erikstrup,Arizona St.,P12,Junior,D+,D-,C+,D+,C+,D-,D-,D,D,B+,B,C-,C-,C+,C,C,B,C+,C+,C-,C,B,C+,D-,C+,C,C,D-,C+,C,B-,D+,C-
2023,Tatum Settelmyer,Arizona St.,P12,Sophomore,C,D+,D+,C-,B-,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C,D+,D+,D+,B,B+,D+,B-
2023,Trayanna Crisp,Arizona St.,P12,Freshman,C-,D,C+,D+,C+,D,D,D+,D,B+,B,D+,C,C+,C+,C+,B-,C+,C+,C,C,B,C+,D-,C+,C+,C,D-,C+,C+,C+,C,C
2023,Treasure Hunt,Arizona St.,P12,Junior,C+,D,B,C,B,D,D+,C-,D+,A,A-,B-,C+,B-,B-,B-,B,B,B,C+,C+,A-,B-,D,B,B-,B-,D,B,B-,B,C+,B-
2023,Tyi Skinner,Arizona St.,P12,Junior,B+,B-,A,A-,A,C+,B-,B,B,A+,A+,A,A-,A,B+,B+,A+,A,A+,B+,A-,A+,A,C+,A,A,A,C+,A,A-,B+,B+,A-
2023,Chrissy Carr,Arkansas,SEC,Senior,A-,B-,A,A,A,B-,B,B+,B,A+,A+,A,A-,A,B+,A-,A+,A+,A+,A-,A,A+,A,B-,A,A,A,B-,A,A-,A-,A,A-
2023,Emrie Ellis,Arkansas,SEC,Sophomore,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B,B-,B-,B+,B-,C,B-,C+,C+,C-,B-,B+,A-,C-,B
2023,Erynn Barnum,Arkansas,SEC,Senior,A+,A,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A-,A+,A+,A+,A+,A+
2023,Jersey Wolfenbarger,Arkansas,SEC,Sophomore,B,C,A,B,A-,C,C+,B-,C+,A+,A+,A-,B+,B+,B,B,A+,A-,A,B,B,A+,A-,C-,A,B+,A-,C,A,B+,A,B,B+
2023,Makayla Daniels,Arkansas,SEC,Senior,A,B,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2023,Maryam Dauda,Arkansas,SEC,Freshman,B-,C,B+,B,B+,C,C,B-,C+,A+,A+,B+,B,B,B,B,B+,B+,A-,B,B,A,B+,C-,B+,B+,B+,C,B+,B+,A+,B,B
2023,Rylee Langerman,Arkansas,SEC,Junior,B,C+,A,B+,A-,C+,C+,B-,B-,A+,A+,A-,B+,B+,B+,B+,A-,A-,A,B+,B+,A+,A-,C,A,A-,A-,C+,A,B+,A+,B+,B+
2023,Samara Spencer,Arkansas,SEC,Sophomore,B+,B-,A,A-,A,C+,B-,B,B,A+,A+,A,A-,A-,B+,B+,A,A,A+,B+,A-,A+,A,C+,A,A,A,C+,A,A-,A,A-,A-
2023,Saylor Poffenbarger,Arkansas,SEC,Freshman,B,C,A,B,A-,C+,C+,B-,B-,A+,A+,A-,B+,B+,B+,B,A,A-,A,B,B+,A+,A-,C,A,A-,A-,C,A,B+,A,B+,B+
2023,Azaria Robinson,Arkansas Pine Bluff,SWAC,Junior,C,D+,C,C,B,D+,C-,C,B-,B+,B,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2023,Coriah Beck,Arkansas Pine Bluff,SWAC,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2023,Demetria Shephard,Arkansas Pine Bluff,SWAC,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2023,Jelissa Reese,Arkansas Pine Bluff,SWAC,Sophomore,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2023,Kourtney Rittenberry,Arkansas Pine Bluff,SWAC,Sophomore,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C-,B-,B+,A-,C-,B
2023,Maori Davenport,Arkansas Pine Bluff,SWAC,Junior,B,B-,A,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,B-,A,A-,A,B-,A,A-,A,C+,A-
2023,Markisha Body,Arkansas Pine Bluff,SWAC,Senior,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B
2023,Maya Peat,Arkansas Pine Bluff,SWAC,Junior,B-,C,B,B-,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2023,Raziya Potter,Arkansas Pine Bluff,SWAC,Senior,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B+,C+,D+,C+,C+,C,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2023,Shayla Bouie,Arkansas Pine Bluff,SWAC,Junior,C-,D,D+,C-,B-,D,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2023,Stephanie Okowi,Arkansas Pine Bluff,SWAC,Sophomore,C-,D+,D,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,C+
2023,Takaylyn Busby,Arkansas Pine Bluff,SWAC,Junior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C,D+,D+,C-,B,B+,D+,B-
2023,Tia Morgan,Arkansas Pine Bluff,SWAC,Junior,C,D+,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,B-,C+,B-,C-,C-,C-,C+,C-,C-,C,B,B+,D+,B-
2023,Annaliese Griffin,Arkansas St.,SB,Sophomore,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B,B-,A-,B,C,B,B,B-,C+,B,B+,A,C-,B
2023,Izzy Higginbottom,Arkansas St.,SB,Sophomore,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2023,Jade Upshaw,Arkansas St.,SB,Sophomore,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,C+,C+,C,B-,B+,A-,C-,B
2023,Keya Patton,Arkansas St.,SB,Senior,C,D+,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,B-,C+,B-,C-,C-,C-,C+,C-,C-,C-,B,B+,D+,B-
2023,Kiayra Ellis,Arkansas St.,SB,Sophomore,C+,D+,C,C,B+,C-,C-,C,B-,B+,B,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C-,C-,C,B-,C-,C-,C,B,B+,D+,B-
2023,Lauryn Pendleton,Arkansas St.,SB,Sophomore,B-,C,B,C+,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2023,Leilani Augmon,Arkansas St.,SB,Sophomore,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2023,Mailyn Wilkerson,Arkansas St.,SB,Sophomore,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B-,C,B,B,B-,C,B,B+,A,C-,B
2023,Melodie Kapinga,Arkansas St.,SB,Senior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B,C,C-,C,B,C-,C-,C,B,A-,D+,B
2023,Charlotte Richman,Army,Pat,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2023,Hope Brown,Army,Pat,Senior,C,D+,C-,C,B,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Kamryn Hall,Army,Pat,Senior,B-,C,B+,B-,A,C+,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Lauren Lithgow,Army,Pat,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2023,Natalie Rhine,Army,Pat,Senior,C+,C-,C+,C+,B,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C-,B-,C+,C+,C-,B-,B,A-,C-,B
2023,Reese Ericson,Army,Pat,Freshman,C+,C-,C+,C+,B+,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,B-,B+,A-,D+,B
2023,Sabria Hunter,Army,Pat,Senior,B,B-,A,B,A,B-,B-,B-,B+,A,A,C+,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,C+,A,A-,A,B-,A,A-,A,C+,A-
2023,Sam McNaughton,Army,Pat,Junior,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C+,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2023,Trinity Hardy,Army,Pat,Sophomore,C,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2023,Aicha Coulibaly,Auburn,SEC,Junior,A,B+,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2023,Honesty Scott-Grayson,Auburn,SEC,Senior,A-,B,A+,A,A,B,B,B+,B+,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B-,A+,A,A+,B-,A+,A,A,A,A
2023,Jakayla Johnson,Auburn,SEC,Junior,C+,D+,B,C+,B,D+,D+,C,C-,A,A-,C+,C+,B-,B-,B-,B+,B,B,C+,C+,A-,B-,D,B,B-,B-,D,B,B-,B,C+,B-
2023,Kaitlyn Duhon,Auburn,SEC,Freshman,B-,D+,B+,C+,B,D+,C-,C,C-,A,A,B,B-,B,B-,B-,A,B,B+,B-,B-,A-,B,D,B+,B,B,D+,B+,B,B+,B-,B-
2023,Kharyssa Richardson,Auburn,SEC,Freshman,B,C,B+,B,A-,C,C,B-,C+,A+,A+,B+,B+,B,B,B,B+,A-,A-,B,B,A,B+,C-,B+,B+,B+,C,B+,B+,A+,B,B+
2023,Mar'shaun Bostic,Auburn,SEC,Sophomore,B,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,B+,A-,B+,B+,A-,A,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A,B+,B+
2023,Mya Pratcher,Auburn,SEC,Freshman,C,C-,C+,C+,B+,D+,C-,C,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2023,Oyindamola Akinbolawa,Auburn,SEC,Freshman,C-,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C-,D,D+,D,B-,B+,D,C+
2023,Precious Johnson,Auburn,SEC,Junior,C+,D+,C+,C+,B,D+,D+,C,C-,A,A-,C,B-,C,B-,B-,B,B,B-,B-,C+,B,C+,D,C+,B-,C+,D,C+,B,B-,B-,B-
2023,Romi Levy,Auburn,SEC,Sophomore,A-,B,A+,A,A,B-,B,B+,B+,A+,A+,A+,A,A,A-,A-,A+,A+,A+,A,A,A+,A,B-,A+,A,A,B-,A+,A,A,A,A
2023,Sania Wells,Auburn,SEC,Senior,B-,C-,B+,B-,B+,C-,C,C+,C+,A+,A,B+,B,B,B,B,A,B+,A-,B,B,A,B+,D+,B+,B,B+,C-,B+,B,B+,B,B
2023,Sydney Shaw,Auburn,SEC,Freshman,B-,C-,A-,B-,B+,C-,C-,C+,C,A+,A,B-,B,B,B,B,A-,B+,A,B-,B,A,A-,D+,A-,B,A-,D+,A-,B,A,B,B
2023,Anala Nelson,Austin Peay,ASun,Freshman,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B,A-,D+,B
2023,Ashlei Kirven,Austin Peay,ASun,Senior,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,B-,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2023,Gabby Smalls,Austin Peay,ASun,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B,B,B+,B-,C+,B-,C+,B,C,C-,C+,B,C,C,C+,B,A-,D+,B
2023,Jada Roberson,Austin Peay,ASun,Senior,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Kaiden Glenn,Austin Peay,ASun,Sophomore,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C,C+,B-,C+,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2023,Liz Gibbs,Austin Peay,ASun,Senior,C,D+,C,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2023,Mahogany Vaught,Austin Peay,ASun,Senior,C+,C-,B-,C+,B,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C,B-,C+,C+,C-,B-,B+,A-,C-,B
2023,Mariah Adams,Austin Peay,ASun,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2023,Shamarre Hale,Austin Peay,ASun,Senior,A-,B+,A+,A,A+,B+,B+,B+,A,A+,A+,B+,A-,A,A+,A,A+,A+,A+,A,A,A+,A+,B+,A+,A+,A+,B+,A+,A+,A+,B,A
2023,Tiya Douglas,Austin Peay,ASun,Senior,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2023,Yamia Johnson,Austin Peay,ASun,Senior,B-,C,B+,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Amanda Barcello,BYU,WCC,Sophomore,B-,C-,A,B-,B+,C-,C-,C+,C,A+,A,A-,B,B,B-,B,A-,B+,A,B-,B-,A+,A-,D+,A,B,A-,D+,A,B,A,B,B
2023,Arielle Mackey-Williams,BYU,WCC,Sophomore,C+,D,B,C,B-,D,D+,C-,D+,A,A-,C,C+,B-,C+,B-,B+,B,B,C+,C+,B+,B-,D,B-,B-,B-,D,B,B-,A-,C+,B-
2023,Emma Calvert,BYU,WCC,Sophomore,C,D,B,C-,B-,D,D,C-,D+,A-,B+,C,C+,B,C+,C+,B+,B-,B+,C+,C,A-,B,D-,B+,C+,B,D,B+,B-,B+,C+,C+
2023,Kaylee Smiler,BYU,WCC,Junior,B,C,A,B,A-,C,C+,B-,C+,A+,A+,A-,B+,B+,B,B,A,A-,A,B,B+,A+,A,C,A,B+,A,C,A,B+,A,B+,B+
2023,Lauren Gustin,BYU,WCC,Junior,B,C+,A,B+,A,C+,C+,B,B-,A+,A+,A,A-,A-,B+,B+,A,A,A,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A,B+,A-
2023,Nani Falatea,BYU,WCC,Sophomore,B-,C-,A-,B-,B+,C-,C,C+,C+,A+,A,B+,B,B,B,B,A-,B+,A-,B,B,A,B+,D+,A-,B+,B+,C-,A-,B+,A-,B,B
2023,Rose Bubakar,BYU,WCC,Sophomore,B-,C-,B+,B-,B+,C-,C-,C+,C+,A+,A,B+,B,B,B,B,A-,B+,A-,B,B,A,B+,D+,B+,B,B+,C-,B+,B,B+,B,B
2023,Alex Richard,Ball St.,MAC,Freshman,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B+,A-,B,B,A,B+,C+,B+,B,B+,C+,A-,B+,A,C,B+
2023,Ally Becki,Ball St.,MAC,Sophomore,B+,B,A+,B+,A,B,B,B,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2023,Anna Clephane,Ball St.,MAC,Senior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,A-,B+,A,B+,A+,B,B,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2023,Annie Rauch,Ball St.,MAC,Senior,C+,C,B,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C,B+
2023,Estel Puiggros,Ball St.,MAC,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,C+,B,A-,D+,B
2023,Hana Muhl,Ball St.,MAC,Freshman,C,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2023,Madelyn Bischoff,Ball St.,MAC,Sophomore,B-,C,B+,B-,A-,C+,C+,B-,B,A-,A-,C,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Marie Kiefer,Ball St.,MAC,Sophomore,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2023,Sydney Bolden,Ball St.,MAC,Freshman,B-,C,B+,B-,A-,C,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Sydney Shafer,Ball St.,MAC,Senior,C+,C-,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2023,Thelma Dis Agustsdottir,Ball St.,MAC,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2023,Bella Fontleroy,Baylor,B12,Freshman,B+,C+,A,A-,A,C+,B-,B,B,A+,A+,A,A-,A-,B+,B+,A,A,A+,B+,A-,A+,A,C+,A,A-,A,C+,A,A-,A,B+,A-
2023,Caitlin Bickle,Baylor,B12,Senior,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B+,A+,A+,A+,A+,A+
2023,Catarina Ferreira,Baylor,B12,Junior,C+,C,B,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B+,B-,B,C,B+,B+,A,C,B
2023,Darianna Littlepage-Buggs,Baylor,B12,Freshman,A-,B,A+,A,A+,B,B,B+,B+,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2023,Ja'Mee Asberry,Baylor,B12,Senior,A-,B-,A+,A,A,B-,B,B+,B+,A+,A+,A+,A-,A,A-,A-,A,A+,A+,A-,A,A+,A+,B-,A+,A,A+,B-,A+,A,A+,A,A-
2023,Jaden Owens,Baylor,B12,Senior,A-,B,A+,A,A,B-,B,B+,B+,A+,A+,A+,A-,A,A-,A-,A+,A+,A+,A-,A,A+,A,B-,A+,A,A,B-,A,A,A+,A,A-
2023,Jana Van Gytenbeek,Baylor,B12,Sophomore,C+,D+,B,C+,B,D+,D+,C,C-,A,A-,B-,B-,B-,B-,B-,A-,B,B+,B-,B-,A-,B,D,B,B-,B,D,B,B-,B+,C+,B-
2023,Kendra Gillispie,Baylor,B12,Sophomore,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Sarah Andrews,Baylor,B12,Junior,A,B,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2023,Bralee Trice,Bellarmine,ASun,Sophomore,D-,D-,F,D-,C,D-,D-,D,D+,C,C,D-,D,D,C-,C,C,C-,F,D+,D+,F,F,D-,F,D,F,F,F,C,B-,D-,D+
2023,Cam Browning,Bellarmine,ASun,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Claire Knies,Bellarmine,ASun,Junior,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C+,D,D+,D+,B,B+,D,B-
2023,Gracie Merkle,Bellarmine,ASun,Freshman,B+,B,A+,A-,A+,B,B,B+,A,A+,A+,B,B+,B+,A,A,A+,A,A+,A-,A-,A+,A+,B,A+,A,A+,B,A+,A,A+,B-,A-
2023,Hayley Harrison,Bellarmine,ASun,Junior,C+,C-,C+,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B+,A-,D+,B
2023,Jayla Butler,Bellarmine,ASun,Freshman,D,D-,F,D,B-,D,D,D,C-,C+,C+,D,D+,C-,D+,C+,B-,C,F,C-,C-,D-,F,D,F,D+,F,D,F,C+,B,D-,C
2023,Lucy Robertson,Bellarmine,ASun,Junior,C-,D+,D,C-,B,D,D+,C-,C+,B,B,D+,C,C+,B-,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2023,Lydia Reimbold,Bellarmine,ASun,Sophomore,C,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2023,Mackenzie Keelin,Bellarmine,ASun,Junior,C,D+,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2023,Miyah Brown,Bellarmine,ASun,Freshman,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,C-,C-,B,B+,D+,B-
2023,Sheniqua Coatney,Bellarmine,ASun,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2023,Blair Schoenwald,Belmont,MVC,Junior,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2023,Brooke Highmark,Belmont,MVC,Freshman,C-,D+,D+,C-,B-,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2023,Destinee Wells,Belmont,MVC,Junior,B+,B,A+,B+,A,B,B,B,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,A-,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2023,Kate Hollifield,Belmont,MVC,Freshman,C,D+,C,C,B,D+,D+,C,B-,B+,B,C-,C+,C+,C+,B,B,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2023,Kendal Cheesman,Belmont,MVC,Sophomore,B,B-,A,B,A,C+,B-,B-,B+,A,A,B-,B,B,B+,B+,A,B+,A+,B,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,B+
2023,Kilyn McGuff,Belmont,MVC,Sophomore,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,B+,C+,A-,B+,B+,C+,A-,B+,A,C,B+
