season,player_name,team,position,class,draft_pick,age,listed_height,statistical_height,height_delta_inches,height_delta_percentile,feel_plus,feel_plus_percentile,rimfluence,rimfluence_off,rimfluence_def,rimfluence_percentile,poss_created_100,poss_created_100_percentile,gp,mpg,min_pct
2026,Maren Schmotzer,Northern Iowa,F,Fr,,18.5,"6'3""","6'1""",-2.43,11.0,103.84,57.95,N/A,N/A,N/A,,9.94,4.48,32.0,12.3,30.6
2026,Aaliyah Grant,North Carolina Central,F,Fr,,18.5,"6'0""",N/A,,,72.78,18.27,N/A,N/A,N/A,,16.44,38.32,11.0,6.7,6.4
2026,Kennedy Henry,Villanova,G,Fr,,18.5,"6'0""","6'0""",0.36,55.41,139.01,90.65,N/A,N/A,N/A,,21.24,70.33,31.0,28.9,67.8
2026,MD Ntambue,Villanova,G,Fr,,18.5,"5'9""","5'10""",1.19,71.34,114.46,71.88,N/A,N/A,N/A,,14.79,26.38,25.0,10.9,20.7
2026,Brooke Bender,Villanova,F,Fr,,18.5,"6'1""","6'0""",-1.2,26.75,94.09,45.25,N/A,N/A,N/A,,13.79,19.69,32.0,15.2,38.1
2026,Jayci Allen,Indiana St.,F,Jr,,20.5,"5'10""","5'10""",0.2,52.32,70.29,15.71,N/A,N/A,N/A,,15.11,28.32,31.0,24.9,62.1
2026,Rae Ehrman,Montana,G,Fr,,18.5,"5'10""","5'10""",-0.49,39.45,75.91,21.49,N/A,N/A,N/A,,21.66,72.57,29.0,17.3,41.6
2026,Anaya Karriem,North Carolina A&T,F,Fr,,18.5,"6'2""","6'0""",-2.01,15.51,88.43,37.19,N/A,N/A,N/A,,21.1,69.57,26.0,13.0,29.5
2026,Taissa Queiroz,North Carolina,F,Fr,,18.5,"6'1""","6'0""",-0.57,38.06,100.85,54.12,N/A,N/A,N/A,,16.19,36.57,25.0,11.9,20.3
2026,Ayla McDowell,South Carolina,F,Fr,,18.5,"6'1""","5'11""",-1.91,16.83,96.14,47.6,N/A,N/A,N/A,,11.68,9.89,36.0,13.9,31.1
2026,Diamond Wright,Grand Canyon,G,Fr,,18.5,"5'10""","5'10""",0.23,52.79,111.25,68.51,N/A,N/A,N/A,,18.28,51.22,26.0,9.1,18.6
2026,Bria Watkins,Drexel,F,Fr,,18.5,"6'0""","5'11""",-0.83,33.1,91.91,42.1,N/A,N/A,N/A,,17.9,48.61,17.0,11.1,14.7
2026,Daria Shishkina,Merrimack,F,So,,19.5,"5'0""",N/A,,,100.07,53.03,N/A,N/A,N/A,,21.67,72.69,17.0,9.8,13.4
2026,Layla Hays,Iowa,F,Fr,,18.5,"6'5""","6'1""",-3.52,3.5,115.51,72.84,N/A,N/A,N/A,,20.88,68.49,31.0,9.9,22.2
2026,Addison Deal,Iowa,G,Fr,,18.5,"6'0""","5'10""",-1.76,18.63,67.5,13.4,N/A,N/A,N/A,,21.51,71.68,34.0,15.6,38.5
2026,Olivia Owens,San Diego,F,Fr,,18.5,"5'10""","5'11""",1.1,69.78,101.59,55.1,N/A,N/A,N/A,,27.15,92.54,31.0,30.7,75.8
2026,Dariasia Pitts,Bethune Cookman,F,Fr,,18.5,"6'0""","5'11""",-0.66,36.4,100.61,53.8,N/A,N/A,N/A,,11.78,10.45,23.0,8.6,16.5
2026,Sanaa Bean,UTSA,F,Fr,,18.5,"6'3""","6'1""",-2.32,12.06,73.32,19.0,N/A,N/A,N/A,,8.98,2.64,33.0,8.9,21.9
2026,Adama Badjie Coly,FIU,F,Jr,,20.5,"5'8""","6'0""",3.97,98.85,115.9,73.18,N/A,N/A,N/A,,14.24,22.91,24.0,24.0,44.5
2026,Grecia Ferrer Leal,FIU,G,Fr,,18.5,"5'6""",N/A,,,109.43,65.74,N/A,N/A,N/A,,19.06,56.89,32.0,32.3,80.5
2026,Kelley Hutcherson,Queens,F,Fr,,18.5,"5'9""",N/A,,,59.29,7.21,N/A,N/A,N/A,,9.41,3.23,18.0,7.2,10.2
2026,Izzy Adams,Bryant,G,Fr,,18.5,"5'6""",N/A,,,107.18,62.62,N/A,N/A,N/A,,20.42,66.18,28.0,21.6,53.2
2026,Aniya' Foy,Kansas St.,F,Fr,,18.5,"5'11""","6'0""",0.6,59.7,93.4,44.29,N/A,N/A,N/A,,17.59,46.25,36.0,13.4,32.5
2026,Reka Toman,Missouri,F,Fr,,18.5,"6'0""",N/A,,,87.36,35.59,N/A,N/A,N/A,,9.49,3.33,26.0,7.4,14.1
2026,Kemariah Gerton,Florida St.,G,Fr,,18.5,"5'9""","5'10""",1.22,72.21,93.6,44.51,N/A,N/A,N/A,,16.4,37.97,25.0,10.1,20.2
2026,Aliyahna Morris,California,G,Fr,,18.5,"5'5""",N/A,,,107.33,62.76,N/A,N/A,N/A,,23.77,83.01,26.0,24.3,43.4
2026,Savannah Metcalfe,Wake Forest,F,Fr,,18.5,"6'5""",N/A,,,67.75,13.55,N/A,N/A,N/A,,16.68,40.01,14.0,5.4,6.0
2026,Ramiah Augurson,Southern Miss,F,Fr,,18.5,"6'1""",N/A,,,90.45,39.91,N/A,N/A,N/A,,16.13,36.18,27.0,7.1,15.4
2026,Shameir Quimby,Florida Gulf Coast,G,Jr,,20.5,"5'8""","5'10""",2.22,87.98,120.39,77.68,N/A,N/A,N/A,,16.79,40.82,20.0,10.7,18.0
2026,Seleh Harmon,Pepperdine,G,Fr,,18.5,"5'10""","5'9""",-0.51,39.09,82.79,29.74,N/A,N/A,N/A,,15.7,32.96,32.0,21.2,51.6
2026,Jalei Pillow,Florida Gulf Coast,F,So,,19.5,"5'11""","6'0""",0.61,59.87,85.23,32.86,N/A,N/A,N/A,,15.77,33.43,30.0,19.1,48.1
2026,Grace Galbavy,Wake Forest,F,Fr,,18.5,"6'0""","6'1""",0.92,66.76,78.67,24.8,N/A,N/A,N/A,,15.02,27.75,21.0,8.8,14.1
2026,Peyton Hill,Eastern Michigan,F,Fr,,18.5,"5'10""","5'11""",0.98,68.01,109.66,66.03,N/A,N/A,N/A,,22.31,76.13,27.0,33.7,82.0
2026,Macie Phifer,Middle Tennessee,F,Fr,,18.5,"6'1""","6'0""",-0.74,34.82,95.0,46.47,N/A,N/A,N/A,,18.1,49.96,33.0,34.7,86.0
2026,Julia Dalan,Portland,F,Fr,,18.5,"6'3""","6'5""",2.41,90.37,91.19,41.24,N/A,N/A,N/A,,19.52,60.31,19.0,18.7,30.1
2026,Brynn Smith,Portland,G,Fr,,18.5,"6'0""","5'9""",-2.53,9.87,69.96,15.47,N/A,N/A,N/A,,24.23,84.73,33.0,11.5,27.2
2026,Jada Kennedy,Portland,F,Fr,,18.5,"6'5""","6'3""",-2.42,11.14,130.64,85.91,N/A,N/A,N/A,,17.03,42.47,23.0,12.6,23.9
2026,Nevaeh Brown,Georgia Southern,F,Jr,,20.5,"5'10""",N/A,,,60.1,7.9,N/A,N/A,N/A,,13.66,18.98,18.0,7.8,12.1
2026,Rosie Akot,Long Beach St.,F,Fr,,18.5,"6'2""","6'1""",-1.2,26.75,86.7,34.88,N/A,N/A,N/A,,21.09,69.5,29.0,19.2,49.3
2026,Morgan Mack,Long Beach St.,G,Fr,,18.5,"5'10""","5'10""",-0.14,45.3,70.0,15.49,N/A,N/A,N/A,,14.01,21.31,27.0,17.9,41.5
2026,Alexia Weaver,Louisiana Tech,G,Jr,,20.5,"5'8""","5'10""",1.52,77.59,104.16,58.44,N/A,N/A,N/A,,19.64,61.22,31.0,29.2,73.3
2026,Kylee Hunt,Northern Kentucky,G,Jr,,20.5,"5'6""",N/A,,,65.42,11.66,N/A,N/A,N/A,,16.55,39.03,23.0,13.5,24.1
2026,Saioa San Francisco,Wagner,F,Jr,,20.5,"5'6""",N/A,,,176.48,98.39,N/A,N/A,N/A,,15.94,34.75,7.0,12.1,6.9
2026,Laetitia Kamdoum,Presbyterian,F,Jr,,20.5,"6'3""","5'10""",-5.25,0.5,45.4,1.98,N/A,N/A,N/A,,5.52,0.16,8.0,10.3,7.0
2026,Merit Innocent,New Haven,F,Jr,,20.5,"6'2""","6'0""",-2.06,14.94,90.14,39.47,N/A,N/A,N/A,,22.24,75.74,26.0,13.0,32.2
2026,Rafferty Powell,Gardner Webb,F,Fr,,18.5,"5'8""",N/A,,,98.32,50.43,N/A,N/A,N/A,,9.81,4.14,19.0,6.5,9.9
2026,Milan Brown,Wake Forest,F,Fr,,18.5,"5'8""","6'0""",4.43,99.51,143.21,92.08,N/A,N/A,N/A,,27.62,93.43,31.0,25.2,61.5
2026,Asia Wilson,Holy Cross,F,Fr,,18.5,"5'5""",N/A,,,62.49,9.35,N/A,N/A,N/A,,16.98,42.03,27.0,12.8,26.0
2026,Brianna McDermott,Holy Cross,G,Fr,,18.5,"5'6""",N/A,,,98.95,51.56,N/A,N/A,N/A,,16.78,40.72,12.0,10.7,9.7
2026,Elli Porter,Wofford,F,Fr,,18.5,"5'8""","5'9""",1.38,75.07,74.54,20.11,N/A,N/A,N/A,,12.97,15.84,26.0,20.0,50.9
2026,Karyzma Pierre,North Florida,F,Jr,,20.5,"6'0""","6'0""",-0.37,41.52,115.29,72.57,N/A,N/A,N/A,,15.8,33.62,28.0,22.6,56.0
2026,Gabby McDuffie,Buffalo,F,Sr,,21.5,"5'9""","5'10""",1.06,69.19,86.9,35.05,N/A,N/A,N/A,,15.73,33.11,29.0,15.9,38.4
2026,Emilija Dakic,Florida,G,Fr,,18.5,"5'10""",N/A,,,145.56,93.06,N/A,N/A,N/A,,13.76,19.5,30.0,7.8,17.7
2026,Rose Boisnel,Utah Tech,F,Fr,,18.5,"6'1""","5'11""",-2.33,12.02,64.49,10.85,N/A,N/A,N/A,,20.06,64.36,18.0,10.2,15.4
2026,Brooklynn Charlo,Memphis,G,Fr,,18.5,"6'0""","5'9""",-2.98,5.85,98.45,50.6,N/A,N/A,N/A,,14.02,21.39,25.0,9.3,17.8
2026,Amirah Anderson,Boston College,F,Fr,,18.5,"5'11""","5'11""",0.09,50.21,90.42,39.84,N/A,N/A,N/A,,18.87,55.1,31.0,23.5,58.4
2026,Jamyah Winter,UMKC,G,Sr,,21.5,"5'11""","5'8""",-2.94,6.19,58.94,6.97,N/A,N/A,N/A,,14.17,22.47,27.0,17.8,44.6
2026,Jocelyne Grier,Boston College,F,Fr,,18.5,"5'8""","5'9""",1.49,76.94,73.75,19.3,N/A,N/A,N/A,,24.76,86.28,31.0,22.4,55.7
2026,Taliyah Henderson,North Carolina,F,Fr,,18.5,"6'1""","6'0""",-0.85,32.7,110.94,67.83,N/A,N/A,N/A,,15.17,28.78,33.0,10.3,23.3
2026,Kennedy Parrott,Colgate,F,Fr,,18.5,"5'9""","5'9""",0.06,49.41,64.3,10.72,N/A,N/A,N/A,,20.41,66.15,22.0,8.3,14.3
2026,Aniah Smith,Jacksonville,G,Fr,,18.5,"5'4""",N/A,,,123.71,80.85,N/A,N/A,N/A,,24.61,86.06,23.0,20.0,36.6
2026,Nyla Brooks,North Carolina,F,Fr,,18.5,"6'1""","6'0""",-1.42,23.54,85.88,33.87,N/A,N/A,N/A,,22.2,75.49,36.0,19.9,49.0
2026,Mireia Mustaros,Evansville,F,Jr,,20.5,"6'1""","6'1""",-0.29,42.83,132.49,86.97,N/A,N/A,N/A,,18.99,56.18,27.0,14.1,26.9
2026,Olivia Flynn,Western Michigan,G,Fr,,18.5,"5'9""",N/A,,,94.23,45.52,N/A,N/A,N/A,,9.78,4.07,16.0,5.2,7.3
2026,Brynna Pukis,Long Beach St.,G,Fr,,18.5,"5'6""",N/A,,,74.38,19.91,N/A,N/A,N/A,,15.37,30.14,29.0,25.7,64.6
2026,Madison Holden,Bethune Cookman,G,Jr,,20.5,"5'6""",N/A,,,78.63,24.75,N/A,N/A,N/A,,24.44,85.39,27.0,21.2,47.3
2026,Taysha Rushton,Northern Kentucky,G,Sr,,21.5,"5'5""",N/A,,,77.76,23.62,N/A,N/A,N/A,,23.13,80.01,32.0,27.6,68.1
2026,Chloe Emanga,Seattle,F,Fr,,18.5,"5'9""","5'10""",1.27,73.04,95.4,46.7,N/A,N/A,N/A,,15.36,29.99,27.0,24.3,58.4
2026,Adriana Robles,UTSA,G,Fr,,18.5,"5'5""",N/A,,,102.38,56.13,N/A,N/A,N/A,,19.4,59.42,33.0,21.9,54.7
2026,Lauren Banks,New Orleans,F,Sr,,21.5,"5'11""","5'11""",0.1,50.35,112.04,69.28,N/A,N/A,N/A,,18.46,52.35,29.0,28.7,71.6
2026,Andrea Jude,American,G,Fr,,18.5,"5'9""",N/A,,,169.96,97.85,N/A,N/A,N/A,,11.0,7.51,10.0,7.0,5.8
2026,Madison Francis,Mississippi St.,F,Fr,,18.5,"6'2""","6'4""",2.33,89.4,128.56,84.51,N/A,N/A,N/A,,21.9,73.85,31.0,29.4,73.6
2026,Amani Jenkins,Virginia Tech,F,Fr,,18.5,"6'3""",N/A,,,153.72,95.29,N/A,N/A,N/A,,13.13,16.45,15.0,6.6,7.7
2026,Aniya Trent,Virginia Tech,F,Fr,,18.5,"6'3""","6'2""",-0.83,33.1,88.94,38.05,N/A,N/A,N/A,,9.12,2.94,29.0,9.9,21.7
2026,Paula Balada Muntadas,Eastern Michigan,G,Fr,,18.5,"5'6""",N/A,,,82.66,29.55,N/A,N/A,N/A,,9.96,4.56,27.0,9.9,23.3
2026,Shaila Forman,Lamar,F,Fr,,18.5,"5'9""","5'11""",1.92,84.14,111.41,68.66,N/A,N/A,N/A,,23.17,80.33,30.0,25.7,63.1
2026,Baylee Lowder,Coastal Carolina,F,Fr,,18.5,"5'10""","5'11""",1.24,72.55,97.58,49.47,N/A,N/A,N/A,,11.52,9.25,28.0,20.6,48.1
2026,Olivia Klanac,Coastal Carolina,G,Fr,,18.5,"5'9""","5'10""",1.19,71.34,138.69,90.43,N/A,N/A,N/A,,24.4,85.1,17.0,16.9,23.5
2026,Ines Zounia,Grand Canyon,F,Fr,,18.5,"5'10""","5'11""",1.12,70.09,93.67,44.63,N/A,N/A,N/A,,22.01,74.48,30.0,19.7,46.1
2026,Norah Moo,Grand Canyon,F,Fr,,18.5,"6'2""","6'1""",-0.77,34.16,126.2,82.86,N/A,N/A,N/A,,14.08,21.81,31.0,13.6,32.9
2026,Sharon Smith,New Orleans,G,Jr,,20.5,"5'7""",N/A,,,119.57,77.04,N/A,N/A,N/A,,22.38,76.47,23.0,7.4,14.7
2026,Mikayla Huffine,Valparaiso,G,So,,19.5,"5'4""",N/A,,,75.61,21.24,N/A,N/A,N/A,,15.12,28.51,32.0,29.2,72.7
2026,Annalyse Shimada,Utah Tech,F,Fr,,18.5,"6'0""",N/A,,,230.39,99.72,N/A,N/A,N/A,,9.79,4.12,17.0,3.6,5.7
2026,SaBreya Monsanto,East Tennessee St.,F,Fr,,18.5,"5'9""","6'0""",3.18,96.55,121.14,78.39,N/A,N/A,N/A,,19.39,59.25,26.0,10.9,23.3
2026,Jaida Mcdonald,Wichita St.,F,Jr,,20.5,"5'11""","6'0""",0.89,66.15,78.6,24.68,N/A,N/A,N/A,,15.37,30.16,28.0,20.6,47.8
2026,Karys Washington,Wichita St.,F,Jr,,20.5,"5'10""","5'11""",1.41,75.56,134.69,88.22,N/A,N/A,N/A,,15.68,32.54,15.0,13.0,16.1
2026,Hannah Burg,Pacific,F,Sr,,21.5,"5'6""",N/A,,,77.06,22.84,N/A,N/A,N/A,,15.63,32.27,19.0,7.2,11.0
2026,Merceius Mili,Utah Tech,F,Fr,,18.5,"6'1""","5'11""",-2.46,10.72,56.93,5.84,N/A,N/A,N/A,,12.5,13.6,23.0,11.5,24.3
2026,Jane Rumpf,Wyoming,F,Fr,,18.5,"6'2""","6'0""",-1.54,21.58,53.14,4.19,N/A,N/A,N/A,,20.49,66.47,29.0,22.9,57.9
2026,Lydia Aalsma,St. Thomas,F,Fr,,18.5,"5'10""","5'11""",1.03,68.7,153.14,95.22,N/A,N/A,N/A,,14.78,26.35,17.0,8.9,11.6
2026,Taylor Barnes,California,F,Fr,,18.5,"6'0""","5'11""",-0.6,37.53,117.0,74.31,N/A,N/A,N/A,,15.59,31.86,27.0,31.6,58.8
2026,Janaye Walker,Hampton,F,Fr,,18.5,"6'3""",N/A,,,125.49,82.25,N/A,N/A,N/A,,18.44,52.25,17.0,7.5,11.5
2026,Lilah Turnbull,Central Michigan,F,Fr,,18.5,"5'7""",N/A,,,68.18,14.02,N/A,N/A,N/A,,18.08,49.82,27.0,21.3,50.8
2026,Alivia Landy,Wagner,F,Fr,,18.5,"5'10""","6'1""",2.86,95.18,120.07,77.43,N/A,N/A,N/A,,15.53,31.49,28.0,9.5,22.0
2026,Autumn McCall,St. Thomas,F,Fr,,18.5,"6'2""","5'11""",-2.52,9.99,92.77,43.45,N/A,N/A,N/A,,15.67,32.47,29.0,20.6,52.0
2026,Ashley Redd,Binghamton,F,Fr,,18.5,"5'10""","5'11""",0.58,59.39,119.74,77.16,N/A,N/A,N/A,,19.08,56.99,26.0,11.8,24.1
2026,Daysha Salgado,Binghamton,F,Fr,,18.5,"6'2""",N/A,,,92.79,43.57,N/A,N/A,N/A,,12.01,11.31,19.0,7.1,9.9
2026,Logan Johnson,New Orleans,F,Jr,,20.5,"6'0""",N/A,,,115.79,73.11,N/A,N/A,N/A,,9.25,3.08,15.0,5.7,7.2
2026,Olivia VanPatten,Hofstra,F,Fr,,18.5,"6'1""","5'11""",-1.98,15.93,69.6,15.15,N/A,N/A,N/A,,10.6,6.43,11.0,12.1,9.9
2026,Madison Parrish,West Virginia,,Fr,,18.5,"5'11""",N/A,,,78.35,24.36,N/A,N/A,N/A,,21.27,70.43,16.0,4.7,5.3
2026,Ciara Harris,UNC Greensboro,G,So,,19.5,"5'8""","5'11""",3.36,97.24,118.06,75.39,N/A,N/A,N/A,,20.6,67.04,21.0,13.7,25.3
2026,Caterina Piatti,Florida,F,Fr,,18.5,"6'4""","5'11""",-4.99,0.75,61.27,8.61,N/A,N/A,N/A,,11.94,11.12,33.0,19.8,49.4
2026,Kaleigh Thompson,Louisiana Tech,F,Jr,,20.5,"6'0""","6'0""",0.04,48.98,113.86,71.41,N/A,N/A,N/A,,17.22,43.6,31.0,18.6,46.0
2026,Ore Ogunwolere,Presbyterian,G,Jr,,20.5,"5'5""",N/A,,,118.01,75.34,N/A,N/A,N/A,,15.06,28.0,27.0,30.8,76.1
2026,Dasha Biriuk,Ohio St.,F,Fr,,18.5,"6'1""",N/A,,,79.66,25.93,N/A,N/A,N/A,,18.62,53.33,20.0,7.3,10.4
2026,Tatiana Collazo,UTEP,G,Jr,,20.5,"5'8""","5'10""",2.05,85.67,110.03,66.6,N/A,N/A,N/A,,12.94,15.52,16.0,8.4,10.8
2026,Nari Powers,Georgia St.,F,So,,19.5,"6'0""","5'10""",-1.57,21.22,77.59,23.38,N/A,N/A,N/A,,13.07,16.28,28.0,11.8,28.1
2026,Trystan James,UNLV,F,Fr,,18.5,"5'10""","6'0""",1.68,80.66,122.09,79.52,N/A,N/A,N/A,,16.12,36.15,26.0,9.8,19.9
2026,Brianna Barr-Buday,St. Bonaventure,F,Fr,,18.5,"6'2""","6'0""",-1.77,18.48,83.43,30.72,N/A,N/A,N/A,,25.94,89.47,23.0,9.7,18.5
2026,Jordyn Coleman,Abilene Christian,F,Jr,,20.5,"6'2""",N/A,,,84.36,31.68,N/A,N/A,N/A,,17.07,42.67,20.0,4.3,5.9
2026,Lily Graves,Southern Indiana,F,Fr,,18.5,"5'11""","5'11""",-0.36,41.72,53.35,4.31,N/A,N/A,N/A,,10.05,4.73,23.0,9.2,16.8
2026,Maya Foz,Bradley,G,Fr,,18.5,"5'9""","5'11""",1.82,82.86,109.17,65.29,N/A,N/A,N/A,,30.31,97.26,32.0,27.4,68.4
2026,Kali Fortson,Bradley,F,Fr,,18.5,"6'0""","6'1""",0.87,65.82,155.42,95.71,N/A,N/A,N/A,,19.2,57.63,31.0,9.8,23.1
2026,Jasmyn Cooper,Syracuse,F,Fr,,18.5,"6'1""","6'2""",0.53,58.66,143.86,92.27,N/A,N/A,N/A,,14.54,25.05,24.0,10.8,19.2
2026,Aurora Almón,Syracuse,F,So,,19.5,"6'4""",N/A,,,115.97,73.26,N/A,N/A,N/A,,8.74,2.17,29.0,9.4,23.6
2026,Oyindamola Akinbolawa,Syracuse,F,Sr,,21.5,"6'5""",N/A,,,108.74,64.66,N/A,N/A,N/A,,14.63,25.52,19.0,3.0,7.5
2026,Uche Izoje,Syracuse,F,Fr,,18.5,"6'3""","6'5""",2.47,91.36,114.36,71.81,N/A,N/A,N/A,,24.88,86.6,33.0,28.3,69.5
2026,Camdyn Nelson,Syracuse,G,Fr,,18.5,"5'8""","5'10""",2.42,90.56,134.03,87.97,N/A,N/A,N/A,,15.57,31.73,19.0,9.1,12.9
2026,Justine Henry,Marist,F,Fr,,18.5,"6'0""","6'0""",0.08,50.0,99.52,52.35,N/A,N/A,N/A,,23.85,83.38,31.0,29.1,71.1
2026,Anita Franchini,Texas A&M,F,Fr,,18.5,"6'1""","6'0""",-1.43,23.37,127.02,83.45,N/A,N/A,N/A,,7.0,0.8,16.0,10.4,15.3
2026,Rylee Kalocay,Kent St.,G,Fr,,18.5,"5'9""","5'10""",1.24,72.55,129.04,84.75,N/A,N/A,N/A,,16.95,41.83,17.0,14.6,21.3
2026,Mylee Guinn,Rice,F,Fr,,18.5,"5'11""",N/A,,,98.11,50.28,N/A,N/A,N/A,,24.05,84.02,13.0,6.7,6.7
2026,Chaney Spencer,Texas A&M,G,Fr,,18.5,"5'9""",N/A,,,39.2,0.87,N/A,N/A,N/A,,15.92,34.58,26.0,5.6,13.4
2026,Caitlyn Holmes,Kent St.,G,Fr,,18.5,"5'8""","5'10""",2.4,90.2,92.23,42.81,N/A,N/A,N/A,,21.85,73.57,27.0,9.5,22.1
2026,Brooke Adkins,Youngstown St.,F,Fr,,18.5,"6'0""","5'10""",-1.57,21.22,101.56,55.05,N/A,N/A,N/A,,13.48,18.02,20.0,8.2,10.1
2026,Jayla Cornelius,Arkansas Pine Bluff,G,So,,19.5,"5'8""","5'10""",1.51,77.36,91.89,42.08,N/A,N/A,N/A,,17.45,45.22,24.0,13.7,27.1
2026,Azera Gates,Siena,G,Fr,,18.5,"5'5""",N/A,,,111.09,68.1,N/A,N/A,N/A,,19.86,62.81,16.0,7.3,9.7
2026,E'Zaria Adams,IU Indy,G,Jr,,20.5,"5'9""","5'10""",0.62,60.13,67.03,12.96,N/A,N/A,N/A,,15.93,34.68,28.0,15.4,37.1
2026,Grace Mbugua,Louisville,F,Fr,,18.5,"6'4""",N/A,,,96.99,48.66,N/A,N/A,N/A,,18.87,55.2,18.0,7.5,9.0
2026,Peyton Bradley,Louisville,F,Fr,,18.5,"5'9""","5'10""",1.4,75.36,84.59,32.1,N/A,N/A,N/A,,22.74,78.19,9.0,8.9,5.8
2026,Ruth Sodipe,Indiana St.,F,Sr,,21.5,"5'9""",N/A,,,195.19,99.28,N/A,N/A,N/A,,7.88,1.39,17.0,5.4,7.1
2026,Kinsea Grimes,Coastal Carolina,F,Fr,,18.5,"6'0""","6'1""",0.51,58.21,119.07,76.5,N/A,N/A,N/A,,21.56,71.98,29.0,28.6,69.7
2026,Leyla Minor,UNC Greensboro,F,Fr,,18.5,"6'0""","5'11""",-0.86,32.43,98.77,51.14,N/A,N/A,N/A,,15.68,32.64,26.0,17.5,42.3
2026,Akilah Shelton,Hampton,F,Fr,,18.5,"6'2""","6'3""",0.5,58.0,74.84,20.33,N/A,N/A,N/A,,10.15,5.0,26.0,12.0,27.8
2026,Blanca Quinonez,Connecticut,G,Fr,,18.5,"6'2""","6'1""",-1.16,27.26,122.12,79.55,N/A,N/A,N/A,,24.22,84.61,31.0,20.2,40.2
2026,Mary Amoateng,George Mason,G,Fr,,18.5,"5'6""",N/A,,,145.38,93.01,N/A,N/A,N/A,,24.84,86.45,33.0,22.3,55.0
2026,Adelaide Jernigan,N.C. State,F,Fr,,18.5,"5'11""",N/A,,,79.01,25.17,N/A,N/A,N/A,,18.88,55.25,15.0,6.3,7.3
2026,Paige Smith,UNC Wilmington,F,Jr,,20.5,"5'7""",N/A,,,66.56,12.57,N/A,N/A,N/A,,28.25,94.56,20.0,19.6,32.2
2026,Amerie Flowers,Indiana St.,F,So,,19.5,"6'2""","6'1""",-1.46,22.76,93.79,44.8,N/A,N/A,N/A,,20.81,67.97,30.0,15.5,37.4
2026,Anna Wypych,Butler,G,Fr,,18.5,"6'0""","5'10""",-2.31,12.13,89.74,39.1,N/A,N/A,N/A,,20.65,67.36,29.0,17.1,39.8
2026,Kayla Sullivan,Valparaiso,F,Jr,,20.5,"5'11""","5'11""",-0.45,40.27,76.75,22.52,N/A,N/A,N/A,,21.04,69.4,29.0,18.3,41.2
2026,Aziyah Farrier,Stephen F. Austin,F,Fr,,18.5,"6'2""","6'3""",0.88,66.0,120.37,77.65,N/A,N/A,N/A,,14.93,27.14,33.0,20.9,51.1
2026,Ky'Aira Miller,Bowling Green,G,Fr,,18.5,"5'6""",N/A,,,75.31,20.92,N/A,N/A,N/A,,17.24,43.8,26.0,11.4,26.3
2026,Mallory Heise,St. Bonaventure,F,Fr,,18.5,"5'7""",N/A,,,80.49,26.94,N/A,N/A,N/A,,17.73,47.48,20.0,17.7,29.1
2026,Avery Wagner,Purdue Fort Wayne,F,Fr,,18.5,"6'4""",N/A,,,83.95,31.31,N/A,N/A,N/A,,16.41,38.0,32.0,7.8,17.4
2026,Ivona Djikanovic,St. Bonaventure,F,Fr,,18.5,"6'0""","5'11""",-1.47,22.57,85.58,33.28,N/A,N/A,N/A,,18.13,50.14,21.0,20.4,33.6
2026,Anika Hyland,Stephen F. Austin,G,Fr,,18.5,"5'6""",N/A,,,130.57,85.81,N/A,N/A,N/A,,16.57,39.2,29.0,14.0,29.2
2026,Lauren Miller,SIU Edwardsville,F,Fr,,18.5,"5'10""","5'11""",1.13,70.23,95.93,47.29,N/A,N/A,N/A,,28.55,95.07,29.0,29.5,77.4
2026,Teyahna Bond,Hawaii,G,Fr,,18.5,"5'8""","5'10""",1.93,84.33,77.8,23.67,N/A,N/A,N/A,,22.64,77.68,31.0,17.5,43.4
2026,Grace McCallop,California,G,Fr,,18.5,"5'10""",N/A,,,167.37,97.6,N/A,N/A,N/A,,16.33,37.51,22.0,4.8,7.2
2026,Jakyra Jackson,Arkansas Pine Bluff,G,Fr,,18.5,"5'8""","5'11""",2.8,94.8,131.91,86.7,N/A,N/A,N/A,,19.3,58.46,21.0,19.8,33.6
2026,Bailey Flavell,Hawaii,F,Fr,,18.5,"5'10""","5'11""",0.67,61.55,80.55,26.99,N/A,N/A,N/A,,25.67,88.88,31.0,29.7,74.0
2026,Viktoria Ranisavljevic,Penn St.,G,Fr,,18.5,"5'0""",N/A,,,109.14,65.27,N/A,N/A,N/A,,17.49,45.54,26.0,16.5,36.9
2026,Alia Cordone,New Hampshire,F,Fr,,18.5,"6'2""","5'11""",-2.84,7.08,100.08,53.06,N/A,N/A,N/A,,18.94,55.76,20.0,9.3,16.2
2026,Kaelyn Carroll,Kentucky,F,Fr,,18.5,"6'3""","6'0""",-2.84,7.08,102.08,55.66,N/A,N/A,N/A,,15.0,27.58,34.0,11.9,28.0
2026,Malia Ruud,Washington St.,F,Fr,,18.5,"6'2""","5'11""",-2.72,8.03,91.32,41.49,N/A,N/A,N/A,,19.56,60.65,34.0,23.7,59.1
2026,Malvina Haziri,Washington St.,G,Fr,,18.5,"5'9""","5'8""",-0.81,33.47,58.57,6.74,N/A,N/A,N/A,,17.32,44.34,30.0,9.7,21.4
2026,Mia Jordan,Northern Kentucky,,Jr,,20.5,"6'3""","6'1""",-2.49,10.43,71.16,16.62,N/A,N/A,N/A,,19.91,63.33,32.0,15.0,37.2
